-57
-56
-56
-57
-58
-60
-59
-61
-63
-63
-62
-62
-60
-58
-58
-59
-57
-59
-62
-61
-66
-70
-71
-71
-72
-71
-67
-64
-68
-71
-75
-72
-67
-67
-66
-65
-68
-68
-69
-66
-69
-82
-77
-70
-68
-65
-62
-63
-63
-64
-70
-62
-65
-59
-62
-62
-62
-57
-56
-57
-60
-56
-59
-58
-59
-60
-57
-54
-55
-56
-57
-58
-58
-58
-56
-52
-52
-56
-53
-52
-54
-55
-55
-55
-56
-57
-60
-60
-57
-55
-54
-54
-57
-55
-62
-57
-55
-56
-54
-55
