-31
-33
-30
-32
-30
-30
-30
-29
-30
-32
-31
-32
-32
-31
-31
-31
-29
-29
-32
-33
-32
-30
-31
-31
-31
-31
-31
-30
-31
-33
-32
-32
-32
-32
-33
-30
-30
-31
-31
-31
-31
-30
-32
-32
-31
-30
-31
-30
-32
-30
-31
-30
-31
-31
-31
-31
-31
-31
-32
-32
-31
-31
-31
-33
-31
-31
-31
-32
-32
-31
-31
-32
-30
-30
-30
-32
-32
-32
-31
-30
-31
-35
-32
-32
-31
-32
-32
-31
-32
-32
-32
-32
-31
-32
-33
-32
-32
-33
-33
-33
