-63
-63
-60
-56
-58
-56
-60
-64
-65
-67
-77
-62
-61
-57
-60
-61
-60
-60
-66
-63
-58
-60
-70
-65
-62
-57
-57
-54
-56
-57
-59
-59
-61
-60
-59
-57
-56
-56
-55
-58
-55
-54
-52
-62
-62
-59
-55
-51
-50
-54
-61
-68
-62
-57
-55
-57
-54
-61
-63
-58
-49
-49
-44
-40
-39
-39
-37
-32
-29
-29
-30
-33
-34
-36
-37
-35
-35
-35
-36
-38
-46
-54
-50
-50
-52
-51
-55
-66
-63
-56
-56
-61
-67
-75
-67
-65
-77
-68
-67
-63
-65
-67
-66
-63
-65
-65
-62
-63
-65
-76
-68
-65
-65
-66
-73
-71
-72
-80
-75
-67
-66
-62
-62
-63
-61
-61
-59
-62
-64
-66
-68
-63
-66
-68
-69
-56
-54
-59
-63
-55
-62
-70
-67
-65
-64
-63
-60
-59
-61
-63
-66
-65
-68
-65
-66
-69
-76
-73
-72
-68
-64
-66
-69
-70
-68
-69
-69
-67
-71
-70
-65
-69
-73
-70
-68
-68
-69
-72
-71
-73
-78
-80
-83
-81
-75
-74
-70
-73
-73
-77
-72
-74
-75
-76
-83
-75
-77
-80
-80
-79
