-59
-59
-57
-60
-61
-62
-62
-61
-61
-63
-62
-63
-64
-65
-67
-73
-74
-74
-69
-67
-67
-66
-64
-64
-63
-68
-70
-70
-70
-70
-67
-68
-66
-64
-65
-63
-63
-62
-64
-63
-64
-64
-64
-62
-63
-61
-60
-62
-62
-62
-63
-62
-62
-61
-60
-62
-60
-59
-60
-58
-57
-53
-52
-54
-60
-56
-56
-58
-55
-56
-59
-56
-61
-61
-64
-64
-64
-65
-64
-62
-63
-63
-62
-66
-67
-69
-71
-69
-70
-70
-72
-69
-68
-69
-68
-66
-69
-64
-67
-69
